ID,TYPE,USER_ID,GENDER,AGE,name,size_mb
60424,1,14909,FEMALE,30,060424_1_014909_FEMALE_30.jpg,4.968308448791504
60424,2,14909,FEMALE,30,060424_2_014909_FEMALE_30.jpg,5.021736145019531
60424,3,14909,FEMALE,30,060424_3_014909_FEMALE_30.jpg,5.073439598083496
60424,4,14909,FEMALE,30,060424_4_014909_FEMALE_30.jpg,5.296236991882324
60425,1,28622,NONE,21,060425_1_028622_NONE_21.jpg,1.9982376098632812
60425,2,28622,NONE,21,060425_2_028622_NONE_21.jpg,1.9257068634033203
60425,3,28622,NONE,21,060425_3_028622_NONE_21.jpg,1.880782127380371
60425,4,28622,NONE,21,060425_4_028622_NONE_21.jpg,1.8440361022949219
60426,1,28623,MALE,26,060426_1_028623_MALE_26.jpg,2.0109329223632812
60426,2,28623,MALE,26,060426_2_028623_MALE_26.jpg,2.0225372314453125
60426,3,28623,MALE,26,060426_3_028623_MALE_26.jpg,1.5906352996826172
60426,4,28623,MALE,26,060426_4_028623_MALE_26.jpg,1.512436866760254
60427,1,14820,MALE,37,060427_1_014820_MALE_37.jpg,4.877091407775879
60427,2,14820,MALE,37,060427_2_014820_MALE_37.jpg,5.070786476135254
60427,3,14820,MALE,37,060427_3_014820_MALE_37.jpg,5.053750991821289
60427,4,14820,MALE,37,060427_4_014820_MALE_37.jpg,4.8067522048950195
60428,1,25529,MALE,37,060428_1_025529_MALE_37.jpg,1.6823320388793945
60428,2,25529,MALE,37,060428_2_025529_MALE_37.jpg,1.7964057922363281
60428,3,25529,MALE,37,060428_3_025529_MALE_37.jpg,1.8349552154541016
60428,4,25529,MALE,37,060428_4_025529_MALE_37.jpg,1.8415641784667969
60429,1,28624,NONE,20,060429_1_028624_NONE_20.jpg,1.8870525360107422
60429,2,28624,NONE,20,060429_2_028624_NONE_20.jpg,0.9629335403442383
60429,3,28624,NONE,20,060429_3_028624_NONE_20.jpg,1.2686643600463867
60429,4,28624,NONE,20,060429_4_028624_NONE_20.jpg,1.261336326599121
60430,1,24678,NONE,32,060430_1_024678_NONE_32.jpg,0.6007957458496094
60430,2,24678,NONE,32,060430_2_024678_NONE_32.jpg,0.6099081039428711
60430,3,24678,NONE,32,060430_3_024678_NONE_32.jpg,0.665410041809082
60430,4,24678,NONE,32,060430_4_024678_NONE_32.jpg,0.571681022644043
60431,1,28151,FEMALE,30,060431_1_028151_FEMALE_30.jpg,1.7823247909545898
60431,2,28151,FEMALE,30,060431_2_028151_FEMALE_30.jpg,1.7671966552734375
60431,3,28151,FEMALE,30,060431_3_028151_FEMALE_30.jpg,1.4099388122558594
60431,4,28151,FEMALE,30,060431_4_028151_FEMALE_30.jpg,1.522080421447754
60432,1,28408,FEMALE,23,060432_1_028408_FEMALE_23.jpg,1.9180030822753906
60432,2,28408,FEMALE,23,060432_2_028408_FEMALE_23.jpg,1.9176836013793945
60432,3,28408,FEMALE,23,060432_3_028408_FEMALE_23.jpg,1.9215660095214844
60432,4,28408,FEMALE,23,060432_4_028408_FEMALE_23.jpg,1.8816070556640625
60433,1,28625,MALE,20,060433_1_028625_MALE_20.jpg,1.750227928161621
60433,2,28625,MALE,20,060433_2_028625_MALE_20.jpg,1.8100099563598633
60433,3,28625,MALE,20,060433_3_028625_MALE_20.jpg,1.8064155578613281
60433,4,28625,MALE,20,060433_4_028625_MALE_20.jpg,1.7075281143188477
60434,1,28626,FEMALE,22,060434_1_028626_FEMALE_22.jpg,1.1395578384399414
60434,2,28626,FEMALE,22,060434_2_028626_FEMALE_22.jpg,1.0590972900390625
60434,3,28626,FEMALE,22,060434_3_028626_FEMALE_22.jpg,1.2078304290771484
60434,4,28626,FEMALE,22,060434_4_028626_FEMALE_22.jpg,1.1757173538208008
60435,1,21384,MALE,35,060435_1_021384_MALE_35.jpg,0.9781055450439453
60435,2,21384,MALE,35,060435_2_021384_MALE_35.jpg,0.9764871597290039
60435,3,21384,MALE,35,060435_3_021384_MALE_35.jpg,1.0307931900024414
60435,4,21384,MALE,35,060435_4_021384_MALE_35.jpg,1.008230209350586
60436,1,27610,MALE,29,060436_1_027610_MALE_29.jpg,1.4210586547851562
60436,2,27610,MALE,29,060436_2_027610_MALE_29.jpg,1.4643936157226562
60436,3,27610,MALE,29,060436_3_027610_MALE_29.jpg,1.5502099990844727
60436,4,27610,MALE,29,060436_4_027610_MALE_29.jpg,1.4572906494140625
60437,1,25223,FEMALE,29,060437_1_025223_FEMALE_29.jpg,1.1841926574707031
60437,2,25223,FEMALE,29,060437_2_025223_FEMALE_29.jpg,1.3967113494873047
60437,3,25223,FEMALE,29,060437_3_025223_FEMALE_29.jpg,1.4601402282714844
60437,4,25223,FEMALE,29,060437_4_025223_FEMALE_29.jpg,1.1678218841552734
60438,1,28027,FEMALE,32,060438_1_028027_FEMALE_32.jpg,0.7956323623657227
60438,2,28027,FEMALE,32,060438_2_028027_FEMALE_32.jpg,0.8454685211181641
60438,3,28027,FEMALE,32,060438_3_028027_FEMALE_32.jpg,0.820281982421875
60438,4,28027,FEMALE,32,060438_4_028027_FEMALE_32.jpg,0.8124008178710938
60439,1,21459,MALE,39,060439_1_021459_MALE_39.jpg,2.071436882019043
60439,2,21459,MALE,39,060439_2_021459_MALE_39.jpg,1.849294662475586
60439,3,21459,MALE,39,060439_3_021459_MALE_39.jpg,2.2079477310180664
60439,4,21459,MALE,39,060439_4_021459_MALE_39.jpg,2.876598358154297
60440,1,22935,FEMALE,26,060440_1_022935_FEMALE_26.jpg,1.166163444519043
60440,2,22935,FEMALE,26,060440_2_022935_FEMALE_26.jpg,1.1280841827392578
60440,3,22935,FEMALE,26,060440_3_022935_FEMALE_26.jpg,1.1473588943481445
60440,4,22935,FEMALE,26,060440_4_022935_FEMALE_26.jpg,1.1396169662475586
60441,1,14454,FEMALE,28,060441_1_014454_FEMALE_28.jpg,6.126580238342285
60441,2,14454,FEMALE,28,060441_2_014454_FEMALE_28.jpg,5.421897888183594
60441,3,14454,FEMALE,28,060441_3_014454_FEMALE_28.jpg,5.54268741607666
60441,4,14454,FEMALE,28,060441_4_014454_FEMALE_28.jpg,5.908568382263184
60442,1,25812,FEMALE,25,060442_1_025812_FEMALE_25.jpg,1.2156744003295898
60442,2,25812,FEMALE,25,060442_2_025812_FEMALE_25.jpg,1.2444782257080078
60442,3,25812,FEMALE,25,060442_3_025812_FEMALE_25.jpg,1.1505613327026367
60442,4,25812,FEMALE,25,060442_4_025812_FEMALE_25.jpg,1.2046747207641602
60443,1,28627,FEMALE,27,060443_1_028627_FEMALE_27.jpg,1.522465705871582
60443,2,28627,FEMALE,27,060443_2_028627_FEMALE_27.jpg,1.5504388809204102
60443,3,28627,FEMALE,27,060443_3_028627_FEMALE_27.jpg,1.4611358642578125
60443,4,28627,FEMALE,27,060443_4_028627_FEMALE_27.jpg,1.4820919036865234
60444,1,14349,MALE,41,060444_1_014349_MALE_41.jpg,1.9939661026000977
60444,2,14349,MALE,41,060444_2_014349_MALE_41.jpg,1.5202302932739258
60444,3,14349,MALE,41,060444_3_014349_MALE_41.jpg,1.617619514465332
60444,4,14349,MALE,41,060444_4_014349_MALE_41.jpg,1.6466312408447266
60445,1,16600,MALE,40,060445_1_016600_MALE_40.jpg,1.8483657836914062
60445,2,16600,MALE,40,060445_2_016600_MALE_40.jpg,1.8468999862670898
60445,3,16600,MALE,40,060445_3_016600_MALE_40.jpg,1.5293302536010742
60445,4,16600,MALE,40,060445_4_016600_MALE_40.jpg,1.5434551239013672
60446,1,22700,NONE,32,060446_1_022700_NONE_32.jpg,1.1345062255859375
60446,2,22700,NONE,32,060446_2_022700_NONE_32.jpg,1.055577278137207
60446,3,22700,NONE,32,060446_3_022700_NONE_32.jpg,0.7526006698608398
60446,4,22700,NONE,32,060446_4_022700_NONE_32.jpg,0.773228645324707
60447,1,24844,MALE,31,060447_1_024844_MALE_31.jpg,2.6207056045532227
60447,2,24844,MALE,31,060447_2_024844_MALE_31.jpg,2.6770591735839844
60447,3,24844,MALE,31,060447_3_024844_MALE_31.jpg,3.0097503662109375
60447,4,24844,MALE,31,060447_4_024844_MALE_31.jpg,2.9292850494384766
60448,1,28275,FEMALE,29,060448_1_028275_FEMALE_29.jpg,1.778233528137207
60448,2,28275,FEMALE,29,060448_2_028275_FEMALE_29.jpg,1.7644977569580078
60448,3,28275,FEMALE,29,060448_3_028275_FEMALE_29.jpg,1.6104240417480469
60448,4,28275,FEMALE,29,060448_4_028275_FEMALE_29.jpg,1.5580053329467773
60449,1,28288,FEMALE,28,060449_1_028288_FEMALE_28.jpg,2.8039169311523438
60449,2,28288,FEMALE,28,060449_2_028288_FEMALE_28.jpg,2.7033157348632812
60449,3,28288,FEMALE,28,060449_3_028288_FEMALE_28.jpg,2.692859649658203
60449,4,28288,FEMALE,28,060449_4_028288_FEMALE_28.jpg,2.710071563720703
60450,1,28628,MALE,19,060450_1_028628_MALE_19.jpg,4.1396894454956055
60450,2,28628,MALE,19,060450_2_028628_MALE_19.jpg,4.287298202514648
60450,3,28628,MALE,19,060450_3_028628_MALE_19.jpg,4.215540885925293
60450,4,28628,MALE,19,060450_4_028628_MALE_19.jpg,4.220959663391113
60451,1,14336,MALE,33,060451_1_014336_MALE_33.jpg,4.136765480041504
60451,2,14336,MALE,33,060451_2_014336_MALE_33.jpg,4.253962516784668
60451,3,14336,MALE,33,060451_3_014336_MALE_33.jpg,3.86614990234375
60451,4,14336,MALE,33,060451_4_014336_MALE_33.jpg,3.858755111694336
60452,1,28629,NONE,31,060452_1_028629_NONE_31.jpg,2.0544662475585938
60452,2,28629,NONE,31,060452_2_028629_NONE_31.jpg,1.9427833557128906
60452,3,28629,NONE,31,060452_3_028629_NONE_31.jpg,1.9659090042114258
60452,4,28629,NONE,31,060452_4_028629_NONE_31.jpg,2.078676223754883
60453,1,28630,MALE,27,060453_1_028630_MALE_27.jpg,1.3744850158691406
60453,2,28630,MALE,27,060453_2_028630_MALE_27.jpg,1.462127685546875
60453,3,28630,MALE,27,060453_3_028630_MALE_27.jpg,1.416855812072754
60453,4,28630,MALE,27,060453_4_028630_MALE_27.jpg,1.431391716003418
60454,1,14123,MALE,30,060454_1_014123_MALE_30.jpg,6.370551109313965
60454,2,14123,MALE,30,060454_2_014123_MALE_30.jpg,5.593756675720215
60454,3,14123,MALE,30,060454_3_014123_MALE_30.jpg,5.624263763427734
60454,4,14123,MALE,30,060454_4_014123_MALE_30.jpg,5.80885124206543
60455,1,15745,FEMALE,41,060455_1_015745_FEMALE_41.jpg,0.7276020050048828
60455,2,15745,FEMALE,41,060455_2_015745_FEMALE_41.jpg,0.6983757019042969
60455,3,15745,FEMALE,41,060455_3_015745_FEMALE_41.jpg,0.712742805480957
60455,4,15745,FEMALE,41,060455_4_015745_FEMALE_41.jpg,0.724578857421875
60456,1,26129,FEMALE,35,060456_1_026129_FEMALE_35.jpg,1.0572385787963867
60456,2,26129,FEMALE,35,060456_2_026129_FEMALE_35.jpg,1.0162935256958008
60456,3,26129,FEMALE,35,060456_3_026129_FEMALE_35.jpg,1.014638900756836
60456,4,26129,FEMALE,35,060456_4_026129_FEMALE_35.jpg,1.0259733200073242
60457,1,14567,FEMALE,30,060457_1_014567_FEMALE_30.jpg,3.0926895141601562
60457,2,14567,FEMALE,30,060457_2_014567_FEMALE_30.jpg,3.045790672302246
60457,3,14567,FEMALE,30,060457_3_014567_FEMALE_30.jpg,3.0537338256835938
60457,4,14567,FEMALE,30,060457_4_014567_FEMALE_30.jpg,2.986475944519043
60458,1,19370,FEMALE,34,060458_1_019370_FEMALE_34.jpg,1.6371259689331055
60458,2,19370,FEMALE,34,060458_2_019370_FEMALE_34.jpg,1.5475139617919922
60458,3,19370,FEMALE,34,060458_3_019370_FEMALE_34.jpg,1.2950735092163086
60458,4,19370,FEMALE,34,060458_4_019370_FEMALE_34.jpg,1.6027154922485352
60459,1,28631,FEMALE,24,060459_1_028631_FEMALE_24.jpg,1.2480907440185547
60459,2,28631,FEMALE,24,060459_2_028631_FEMALE_24.jpg,1.1763944625854492
60459,3,28631,FEMALE,24,060459_3_028631_FEMALE_24.jpg,1.1854448318481445
60459,4,28631,FEMALE,24,060459_4_028631_FEMALE_24.jpg,1.1770391464233398
60460,1,26350,MALE,36,060460_1_026350_MALE_36.jpg,1.3699665069580078
60460,2,26350,MALE,36,060460_2_026350_MALE_36.jpg,0.9547452926635742
60460,3,26350,MALE,36,060460_3_026350_MALE_36.jpg,0.9990386962890625
60460,4,26350,MALE,36,060460_4_026350_MALE_36.jpg,0.9680557250976562
60461,1,28632,MALE,34,060461_1_028632_MALE_34.jpg,2.808034896850586
60461,2,28632,MALE,34,060461_2_028632_MALE_34.jpg,2.710042953491211
60461,3,28632,MALE,34,060461_3_028632_MALE_34.jpg,2.508451461791992
60461,4,28632,MALE,34,060461_4_028632_MALE_34.jpg,2.786972999572754
60462,1,15739,FEMALE,45,060462_1_015739_FEMALE_45.jpg,2.1200504302978516
60462,2,15739,FEMALE,45,060462_2_015739_FEMALE_45.jpg,2.045464515686035
60462,3,15739,FEMALE,45,060462_3_015739_FEMALE_45.jpg,2.090909004211426
60462,4,15739,FEMALE,45,060462_4_015739_FEMALE_45.jpg,2.1041088104248047
60463,1,16717,MALE,40,060463_1_016717_MALE_40.jpg,0.7933540344238281
60463,2,16717,MALE,40,060463_2_016717_MALE_40.jpg,0.8154163360595703
60463,3,16717,MALE,40,060463_3_016717_MALE_40.jpg,0.7325010299682617
60463,4,16717,MALE,40,060463_4_016717_MALE_40.jpg,0.5960206985473633
60464,1,16173,MALE,40,060464_1_016173_MALE_40.jpg,2.0075788497924805
60464,2,16173,MALE,40,060464_2_016173_MALE_40.jpg,2.2985668182373047
60464,3,16173,MALE,40,060464_3_016173_MALE_40.jpg,1.9747953414916992
60464,4,16173,MALE,40,060464_4_016173_MALE_40.jpg,2.22420597076416
60465,1,23592,FEMALE,31,060465_1_023592_FEMALE_31.jpg,1.353470802307129
60465,2,23592,FEMALE,31,060465_2_023592_FEMALE_31.jpg,1.3376636505126953
60465,3,23592,FEMALE,31,060465_3_023592_FEMALE_31.jpg,1.362656593322754
60465,4,23592,FEMALE,31,060465_4_023592_FEMALE_31.jpg,1.3168611526489258
60466,1,23108,FEMALE,39,060466_1_023108_FEMALE_39.jpg,2.668550491333008
60466,2,23108,FEMALE,39,060466_2_023108_FEMALE_39.jpg,2.6288061141967773
60466,3,23108,FEMALE,39,060466_3_023108_FEMALE_39.jpg,2.5499048233032227
60466,4,23108,FEMALE,39,060466_4_023108_FEMALE_39.jpg,2.545895576477051
60467,1,28633,MALE,28,060467_1_028633_MALE_28.jpg,1.341970443725586
60467,2,28633,MALE,28,060467_2_028633_MALE_28.jpg,1.316758155822754
60467,3,28633,MALE,28,060467_3_028633_MALE_28.jpg,1.3433542251586914
60467,4,28633,MALE,28,060467_4_028633_MALE_28.jpg,1.3262100219726562
60468,1,28634,MALE,21,060468_1_028634_MALE_21.jpg,0.9712419509887695
60468,2,28634,MALE,21,060468_2_028634_MALE_21.jpg,0.7658958435058594
60468,3,28634,MALE,21,060468_3_028634_MALE_21.jpg,0.9802494049072266
60468,4,28634,MALE,21,060468_4_028634_MALE_21.jpg,0.7130308151245117
60469,1,14150,MALE,35,060469_1_014150_MALE_35.jpg,1.619462013244629
60469,2,14150,MALE,35,060469_2_014150_MALE_35.jpg,1.6498088836669922
60469,3,14150,MALE,35,060469_3_014150_MALE_35.jpg,1.0905427932739258
60469,4,14150,MALE,35,060469_4_014150_MALE_35.jpg,1.1882076263427734
60470,1,28635,NONE,38,060470_1_028635_NONE_38.jpg,4.571751594543457
60470,2,28635,NONE,38,060470_2_028635_NONE_38.jpg,4.530004501342773
60470,3,28635,NONE,38,060470_3_028635_NONE_38.jpg,4.313296318054199
60470,4,28635,NONE,38,060470_4_028635_NONE_38.jpg,4.756704330444336
60471,1,28636,FEMALE,20,060471_1_028636_FEMALE_20.jpg,4.4487199783325195
60471,2,28636,FEMALE,20,060471_2_028636_FEMALE_20.jpg,4.576740264892578
60471,3,28636,FEMALE,20,060471_3_028636_FEMALE_20.jpg,4.240056037902832
60471,4,28636,FEMALE,20,060471_4_028636_FEMALE_20.jpg,4.340145111083984
60472,1,27694,FEMALE,40,060472_1_027694_FEMALE_40.jpg,0.28188323974609375
60472,2,27694,FEMALE,40,060472_2_027694_FEMALE_40.jpg,0.31363868713378906
60472,3,27694,FEMALE,40,060472_3_027694_FEMALE_40.jpg,0.2952308654785156
60472,4,27694,FEMALE,40,060472_4_027694_FEMALE_40.jpg,0.2900981903076172
60473,1,1921,MALE,30,060473_1_001921_MALE_30.jpg,1.9145145416259766
60473,2,1921,MALE,30,060473_2_001921_MALE_30.jpg,1.7516813278198242
60473,3,1921,MALE,30,060473_3_001921_MALE_30.jpg,1.899683952331543
60473,4,1921,MALE,30,060473_4_001921_MALE_30.jpg,1.8711042404174805
60474,1,27907,MALE,31,060474_1_027907_MALE_31.jpg,2.3171043395996094
60474,2,27907,MALE,31,060474_2_027907_MALE_31.jpg,2.879487991333008
60474,3,27907,MALE,31,060474_3_027907_MALE_31.jpg,2.516702651977539
60474,4,27907,MALE,31,060474_4_027907_MALE_31.jpg,2.501016616821289
60475,1,28637,MALE,30,060475_1_028637_MALE_30.jpg,0.7041845321655273
60475,2,28637,MALE,30,060475_2_028637_MALE_30.jpg,0.5940475463867188
60475,3,28637,MALE,30,060475_3_028637_MALE_30.jpg,0.5850601196289062
60475,4,28637,MALE,30,060475_4_028637_MALE_30.jpg,0.5521965026855469
60476,1,28426,FEMALE,31,060476_1_028426_FEMALE_31.jpg,1.0809907913208008
60476,2,28426,FEMALE,31,060476_2_028426_FEMALE_31.jpg,1.0832109451293945
60476,3,28426,FEMALE,31,060476_3_028426_FEMALE_31.jpg,1.0660791397094727
60476,4,28426,FEMALE,31,060476_4_028426_FEMALE_31.jpg,1.059621810913086
60477,1,28638,FEMALE,38,060477_1_028638_FEMALE_38.jpg,1.8609600067138672
60477,2,28638,FEMALE,38,060477_2_028638_FEMALE_38.jpg,2.1175928115844727
60477,3,28638,FEMALE,38,060477_3_028638_FEMALE_38.jpg,2.205141067504883
60477,4,28638,FEMALE,38,060477_4_028638_FEMALE_38.jpg,2.701420783996582
60478,1,28639,MALE,23,060478_1_028639_MALE_23.jpg,5.187595367431641
60478,2,28639,MALE,23,060478_2_028639_MALE_23.jpg,4.927493095397949
60478,3,28639,MALE,23,060478_3_028639_MALE_23.jpg,5.031379699707031
60478,4,28639,MALE,23,060478_4_028639_MALE_23.jpg,4.199665069580078
60479,1,28640,FEMALE,26,060479_1_028640_FEMALE_26.jpg,1.6323814392089844
60479,2,28640,FEMALE,26,060479_2_028640_FEMALE_26.jpg,1.6397457122802734
60479,3,28640,FEMALE,26,060479_3_028640_FEMALE_26.jpg,1.7096176147460938
60479,4,28640,FEMALE,26,060479_4_028640_FEMALE_26.jpg,1.6214828491210938
60480,1,20400,MALE,33,060480_1_020400_MALE_33.jpg,1.8117303848266602
60480,2,20400,MALE,33,060480_2_020400_MALE_33.jpg,1.8419837951660156
60480,3,20400,MALE,33,060480_3_020400_MALE_33.jpg,1.633671760559082
60480,4,20400,MALE,33,060480_4_020400_MALE_33.jpg,1.8690156936645508
60481,1,18043,FEMALE,19,060481_1_018043_FEMALE_19.jpg,2.0002317428588867
60481,2,18043,FEMALE,19,060481_2_018043_FEMALE_19.jpg,4.000231742858887
60481,3,18043,FEMALE,19,060481_3_018043_FEMALE_19.jpg,2.0002317428588867
60481,4,18043,FEMALE,19,060481_4_018043_FEMALE_19.jpg,2.0002317428588867
60482,1,24355,FEMALE,34,060482_1_024355_FEMALE_34.jpg,1.9022607803344727
60482,2,24355,FEMALE,34,060482_2_024355_FEMALE_34.jpg,1.8295726776123047
60482,3,24355,FEMALE,34,060482_3_024355_FEMALE_34.jpg,1.8348054885864258
60482,4,24355,FEMALE,34,060482_4_024355_FEMALE_34.jpg,1.8409137725830078
60483,1,15330,FEMALE,21,060483_1_015330_FEMALE_21.jpg,4.115182876586914
60483,2,15330,FEMALE,21,060483_2_015330_FEMALE_21.jpg,4.209921836853027
60483,3,15330,FEMALE,21,060483_3_015330_FEMALE_21.jpg,3.9526796340942383
60483,4,15330,FEMALE,21,060483_4_015330_FEMALE_21.jpg,3.927504539489746
60484,1,28641,MALE,46,060484_1_028641_MALE_46.jpg,4.189938545227051
60484,2,28641,MALE,46,060484_2_028641_MALE_46.jpg,4.454900741577148
60484,3,28641,MALE,46,060484_3_028641_MALE_46.jpg,4.488669395446777
60484,4,28641,MALE,46,060484_4_028641_MALE_46.jpg,4.536932945251465
60485,1,24530,MALE,26,060485_1_024530_MALE_26.jpg,3.9981555938720703
60485,2,24530,MALE,26,060485_2_024530_MALE_26.jpg,4.241601943969727
60485,3,24530,MALE,26,060485_3_024530_MALE_26.jpg,4.316858291625977
60485,4,24530,MALE,26,060485_4_024530_MALE_26.jpg,4.332301139831543
60486,1,24870,FEMALE,24,060486_1_024870_FEMALE_24.jpg,3.8365049362182617
60486,2,24870,FEMALE,24,060486_2_024870_FEMALE_24.jpg,3.4347896575927734
60486,3,24870,FEMALE,24,060486_3_024870_FEMALE_24.jpg,3.507223129272461
60486,4,24870,FEMALE,24,060486_4_024870_FEMALE_24.jpg,3.5004749298095703
60487,1,28642,MALE,27,060487_1_028642_MALE_27.jpg,1.0938835144042969
60487,2,28642,MALE,27,060487_2_028642_MALE_27.jpg,1.0621232986450195
60487,3,28642,MALE,27,060487_3_028642_MALE_27.jpg,1.1872940063476562
60487,4,28642,MALE,27,060487_4_028642_MALE_27.jpg,1.1514415740966797
60488,1,22763,FEMALE,32,060488_1_022763_FEMALE_32.jpg,1.8426122665405273
60488,2,22763,FEMALE,32,060488_2_022763_FEMALE_32.jpg,1.779219627380371
60488,3,22763,FEMALE,32,060488_3_022763_FEMALE_32.jpg,1.651167869567871
60488,4,22763,FEMALE,32,060488_4_022763_FEMALE_32.jpg,1.510380744934082
60489,1,28643,NONE,30,060489_1_028643_NONE_30.jpg,1.507904052734375
60489,2,28643,NONE,30,060489_2_028643_NONE_30.jpg,1.5866060256958008
60489,3,28643,NONE,30,060489_3_028643_NONE_30.jpg,1.6319694519042969
60489,4,28643,NONE,30,060489_4_028643_NONE_30.jpg,1.5670747756958008
60490,1,28644,MALE,2019,060490_1_028644_MALE_2019.jpg,0.2897224426269531
60490,2,28644,MALE,2019,060490_2_028644_MALE_2019.jpg,0.2069263458251953
60490,3,28644,MALE,2019,060490_3_028644_MALE_2019.jpg,0.1953277587890625
60490,4,28644,MALE,2019,060490_4_028644_MALE_2019.jpg,0.21363449096679688
60491,1,21555,MALE,35,060491_1_021555_MALE_35.jpg,5.364174842834473
60491,2,21555,MALE,35,060491_2_021555_MALE_35.jpg,5.697373390197754
60491,3,21555,MALE,35,060491_3_021555_MALE_35.jpg,5.912485122680664
60491,4,21555,MALE,35,060491_4_021555_MALE_35.jpg,5.951489448547363
60492,1,28645,MALE,41,060492_1_028645_MALE_41.jpg,2.2320966720581055
60492,2,28645,MALE,41,060492_2_028645_MALE_41.jpg,2.150423049926758
60492,3,28645,MALE,41,060492_3_028645_MALE_41.jpg,1.9998044967651367
60492,4,28645,MALE,41,060492_4_028645_MALE_41.jpg,1.9200992584228516
60493,1,28646,MALE,26,060493_1_028646_MALE_26.jpg,5.895973205566406
60493,2,28646,MALE,26,060493_2_028646_MALE_26.jpg,6.355384826660156
60493,3,28646,MALE,26,060493_3_028646_MALE_26.jpg,4.8758544921875
60493,4,28646,MALE,26,060493_4_028646_MALE_26.jpg,4.79713249206543
60494,1,16159,FEMALE,34,060494_1_016159_FEMALE_34.jpg,2.1150407791137695
60494,2,16159,FEMALE,34,060494_2_016159_FEMALE_34.jpg,2.123135566711426
60494,3,16159,FEMALE,34,060494_3_016159_FEMALE_34.jpg,2.1300392150878906
60494,4,16159,FEMALE,34,060494_4_016159_FEMALE_34.jpg,2.2216291427612305
60495,1,20614,MALE,38,060495_1_020614_MALE_38.jpg,3.371981620788574
60495,2,20614,MALE,38,060495_2_020614_MALE_38.jpg,2.7700557708740234
60495,3,20614,MALE,38,060495_3_020614_MALE_38.jpg,3.038407325744629
60495,4,20614,MALE,38,060495_4_020614_MALE_38.jpg,2.951700210571289
60496,1,14155,FEMALE,41,060496_1_014155_FEMALE_41.jpg,3.720126152038574
60496,2,14155,FEMALE,41,060496_2_014155_FEMALE_41.jpg,3.3624801635742188
60496,3,14155,FEMALE,41,060496_3_014155_FEMALE_41.jpg,3.596987724304199
60496,4,14155,FEMALE,41,060496_4_014155_FEMALE_41.jpg,3.5301284790039062
60497,1,28647,MALE,26,060497_1_028647_MALE_26.jpg,1.6310653686523438
60497,2,28647,MALE,26,060497_2_028647_MALE_26.jpg,1.5794382095336914
60497,3,28647,MALE,26,060497_3_028647_MALE_26.jpg,1.6861562728881836
60497,4,28647,MALE,26,060497_4_028647_MALE_26.jpg,1.472804069519043
60498,1,3178,FEMALE,31,060498_1_003178_FEMALE_31.jpg,4.585783958435059
60498,2,3178,FEMALE,31,060498_2_003178_FEMALE_31.jpg,4.754176139831543
60498,3,3178,FEMALE,31,060498_3_003178_FEMALE_31.jpg,4.2751665115356445
60498,4,3178,FEMALE,31,060498_4_003178_FEMALE_31.jpg,4.532380104064941
60499,1,28316,NONE,19,060499_1_028316_NONE_19.jpg,2.042691230773926
60499,2,28316,NONE,19,060499_2_028316_NONE_19.jpg,1.9538536071777344
60499,3,28316,NONE,19,060499_3_028316_NONE_19.jpg,1.828775405883789
60499,4,28316,NONE,19,060499_4_028316_NONE_19.jpg,1.8749160766601562
60500,1,28648,MALE,28,060500_1_028648_MALE_28.jpg,0.21275997161865234
60500,2,28648,MALE,28,060500_2_028648_MALE_28.jpg,0.25407981872558594
60500,3,28648,MALE,28,060500_3_028648_MALE_28.jpg,0.24946117401123047
60500,4,28648,MALE,28,060500_4_028648_MALE_28.jpg,0.24281787872314453
60501,1,22781,FEMALE,28,060501_1_022781_FEMALE_28.jpg,1.5447282791137695
60501,2,22781,FEMALE,28,060501_2_022781_FEMALE_28.jpg,1.5215091705322266
60501,3,22781,FEMALE,28,060501_3_022781_FEMALE_28.jpg,1.5205068588256836
60501,4,22781,FEMALE,28,060501_4_022781_FEMALE_28.jpg,1.4531679153442383
60502,1,16116,FEMALE,35,060502_1_016116_FEMALE_35.jpg,4.641134262084961
60502,2,16116,FEMALE,35,060502_2_016116_FEMALE_35.jpg,4.5084638595581055
60502,3,16116,FEMALE,35,060502_3_016116_FEMALE_35.jpg,4.480762481689453
60502,4,16116,FEMALE,35,060502_4_016116_FEMALE_35.jpg,4.473881721496582
60503,1,14703,FEMALE,42,060503_1_014703_FEMALE_42.jpg,1.6839494705200195
60503,2,14703,FEMALE,42,060503_2_014703_FEMALE_42.jpg,1.3627643585205078
60503,3,14703,FEMALE,42,060503_3_014703_FEMALE_42.jpg,1.2567377090454102
60503,4,14703,FEMALE,42,060503_4_014703_FEMALE_42.jpg,1.3458099365234375
60504,1,28649,MALE,32,060504_1_028649_MALE_32.jpg,4.579648971557617
60504,2,28649,MALE,32,060504_2_028649_MALE_32.jpg,4.349684715270996
60504,3,28649,MALE,32,060504_3_028649_MALE_32.jpg,4.111569404602051
60504,4,28649,MALE,32,060504_4_028649_MALE_32.jpg,4.1971282958984375
60505,1,28650,NONE,19,060505_1_028650_NONE_19.jpg,1.5766324996948242
60505,2,28650,NONE,19,060505_2_028650_NONE_19.jpg,1.3779973983764648
60505,3,28650,NONE,19,060505_3_028650_NONE_19.jpg,1.4441461563110352
60505,4,28650,NONE,19,060505_4_028650_NONE_19.jpg,1.5797185897827148
60506,1,28651,FEMALE,34,060506_1_028651_FEMALE_34.jpg,0.8792095184326172
